record_id,sample_index,model_name,model_id,dataset,src,tgt,raw,ref,trans_raw,trans,translation_structured,call_attempts,call_retries,first_call_success,first_output_valid,recovered_by_retry,call_success,call_error,format_valid,format_error,language_valid,language_check,policy_pass,policy_violations,policy_warnings,judge_success,judge_error,judge_raw,judge_acceptable,judge_errors,judge_structured,judge_attempts,judge_retries,judge_first_call_success,judge_first_output_valid,judge_recovered_by_retry,translation_score,score,input_tokens,output_tokens,total_tokens,latency_ms,judge_input_tokens,judge_output_tokens,judge_total_tokens,judge_latency_ms
17bb227d208b5fd75004,0,haiku-4-5-opt,managed-prompt,mtnt,en,fr,"The notion of sharing is clearly less present but by deleting progressively, it works very well, does not it?","La notion de partage est clairement moins là mais en supprimant au fur et à mesure ça passe très bien, non ?","{""c"":""La notion de partage est clairement moins présente mais en supprimant progressivement, ça marche très bien, n'est-ce pas ?""}","La notion de partage est clairement moins présente mais en supprimant progressivement, ça marche très bien, n'est-ce pas ?",True,1,0,True,True,False,True,,True,,True,"{""reason"":""detector_match"",""detected"":""fr"",""confidence"":1.0}",True,[],[],True,,"{""errors"":[]}",True,[],True,1,0,True,True,False,100,100,2058,41,2099,1947.51,1362,8,1370,6754.54
2636c8d9e9eb1de3cd87,1,haiku-4-5-opt,managed-prompt,mtnt,en,fr,(Less bulky U locks exist),(Il existe des U moins encombrant),"{""c"":""(Des cadenas en U moins encombrants existent)""}",(Des cadenas en U moins encombrants existent),True,1,0,True,True,False,True,,True,,,"{""reason"":""detector_inconclusive"",""detected"":""fr"",""confidence"":0.5614}",True,[],[],True,,"{""errors"":[]}",True,[],True,1,0,True,True,False,100,100,2042,20,2062,5921.57,1299,8,1307,13790.39
c3651eb69dbb3ba8d285,2,haiku-4-5-opt,managed-prompt,mtnt,en,fr,I'm hesitating to pass the VTC licence to combine it to my translation work while waiting to be skilled enough in Web Development for a reconversion.,J'hésite à passer la licence VTC pour cumuler avec mon activité de traducteur en attendant d'être assez calé en développement Web pour une reconversion.,"{""c"":""J'hésite à passer la licence VTC pour la combiner à mon travail de traduction en attendant d'être suffisamment compétent en Développement Web pour une reconversion.""}",J'hésite à passer la licence VTC pour la combiner à mon travail de traduction en attendant d'être suffisamment compétent en Développement Web pour une reconversion.,True,1,0,True,True,False,True,,True,,True,"{""reason"":""detector_match"",""detected"":""fr"",""confidence"":1.0}",True,[],[],True,,"{""errors"":[]}",True,[],True,1,0,True,True,False,100,100,2066,51,2117,2098.43,1389,8,1397,8796.07
d31048aa9599915016f9,3,haiku-4-5-opt,managed-prompt,mtnt,en,fr,"If in doubt, fiddle with the doc.",Dans le doute bidouille le doc.,"{""c"":""En cas de doute, tripote le doc.""}","En cas de doute, tripote le doc.",True,1,0,True,True,False,True,,True,,,"{""reason"":""detector_inconclusive"",""detected"":""es"",""confidence"":0.5714}",True,[],[],True,,"{""errors"":[]}",True,[],True,1,0,True,True,False,100,100,2044,18,2062,2905.41,1302,8,1310,5821.45
dc814cb1d0ff1d330eff,4,haiku-4-5-opt,managed-prompt,mtnt,en,fr,Could she be a servant of eviiiiiiiil?,Serait-ce une envoyée du Maaaaaal?,"{""c"":""Pourrait-elle être une servante du maaaaal?""}",Pourrait-elle être une servante du maaaaal?,True,1,0,True,True,False,True,,True,,True,"{""reason"":""detector_match"",""detected"":""fr"",""confidence"":1.0}",True,[],[],True,,"{""errors"":[]}",True,[],True,1,0,True,True,False,100,100,2047,21,2068,3891.42,1315,8,1323,8825.97
af25fcd265c58d49db7e,5,haiku-4-5-opt,managed-prompt,mtnt,en,fr,Two out of three devices sold by Apple are still in use!,Deux appareils sur trois vendus par Apple sont toujours en utilisation !,"{""c"":""Deux appareils sur trois vendus par Apple sont toujours en utilisation !""}",Deux appareils sur trois vendus par Apple sont toujours en utilisation !,True,1,0,True,True,False,True,,True,,True,"{""reason"":""detector_match"",""detected"":""fr"",""confidence"":1.0}",True,[],[],True,,"{""errors"":[]}",True,[],True,1,0,True,True,False,100,100,2047,26,2073,3896.19,1324,8,1332,13672.62
2fc08723ff98d14c12ff,6,haiku-4-5-opt,managed-prompt,mtnt,en,fr,"I knew the content would be epic, I didn't know how much.","Je sentais bien que le contenu pouvait être collector, je ne me doutais pas à quel point.","{""c"":""Je savais que le contenu serait épique, je ne savais pas à quel point.""}","Je savais que le contenu serait épique, je ne savais pas à quel point.",True,1,0,True,True,False,True,,True,,True,"{""reason"":""detector_match"",""detected"":""fr"",""confidence"":1.0}",True,[],[],True,,"{""errors"":[]}",True,[],True,1,0,True,True,False,100,100,2049,29,2078,4783.76,1334,8,1342,2730.7
6f21256a94d8a01faf91,7,haiku-4-5-opt,managed-prompt,mtnt,en,fr,Despite all this I managed to get around it thanks to the power of the brain.,"Après malgré ça, j'ai réussi à contourner ce problème grâce aux pouvoirs du cerveau.","{""c"":""Malgré tout ça, j'ai réussi à contourner le problème grâce à la puissance du cerveau.""}","Malgré tout ça, j'ai réussi à contourner le problème grâce à la puissance du cerveau.",True,1,0,True,True,False,True,,True,,True,"{""reason"":""detector_match"",""detected"":""fr"",""confidence"":1.0}",True,[],[],True,,"{""errors"":[]}",True,[],True,1,0,True,True,False,100,100,2051,39,2090,3917.89,1352,8,1360,8782.02
855cdd7f327048173108,8,haiku-4-5-opt,managed-prompt,mtnt,en,fr,What do you live for?,Quel est votre but dans la vie ?,"{""c"":""Pour quoi tu vis?""}",Pour quoi tu vis?,True,1,0,True,True,False,True,,True,,True,"{""reason"":""detector_match"",""detected"":""fr"",""confidence"":1.0}",True,[],[],True,,"{""errors"":[]}",True,[],True,1,0,True,True,False,100,100,2040,13,2053,1228.45,1297,8,1305,1118.13
630fb95f6850d74a9773,9,haiku-4-5-opt,managed-prompt,mtnt,en,fr,"Aaaaaaaah.... 8 years later, I've just realized.... :o damn I had the feeling that I was missing something considering the upvotes.","Aaaaaaaah.... 8 ans après, je viens de percuter....  :o 'tain je me disais bien que je passais à côté d'un truc vu les upvotes.","{""c"":""Aaaaaaaah.... 8 ans plus tard, je viens juste de réaliser.... :o non de dieu j'avais l'impression que j'oubliais quelque chose vu les votes positifs.""}","Aaaaaaaah.... 8 ans plus tard, je viens juste de réaliser.... :o non de dieu j'avais l'impression que j'oubliais quelque chose vu les votes positifs.",True,1,0,True,True,False,True,,True,,True,"{""reason"":""detector_match"",""detected"":""fr"",""confidence"":1.0}",True,[],[],True,,"{""errors"":[]}",True,[],True,1,0,True,True,False,100,100,2069,59,2128,1574.65,1408,8,1416,1183.62
168ed67b0a086511f40d,10,haiku-4-5-opt,managed-prompt,mtnt,en,jp,It’s okay to be ahead of the curve tho.,彼はでもちょっと先に行っても良いと思います。,"{""c"":""曲線より先を行くのは大丈夫だけどね。""}",曲線より先を行くのは大丈夫だけどね。,True,1,0,True,True,False,True,,True,,True,"{""reason"":""target_script_present"",""detected"":""ja"",""confidence"":1.0}",True,[],[],True,,"{""errors"":[{""category"":""accuracy"",""severity"":""minor""},{""category"":""fluency"",""severity"":""minor""}]}",True,"[{""category"":""accuracy"",""severity"":""minor""},{""category"":""fluency"",""severity"":""minor""}]",True,1,0,True,True,False,94,94,2046,27,2073,1311.18,1325,27,1352,1385.0
